basin_id;basin_name;lat;lon;area_km2;elevation_m;slope_deg;forest_frac;lat_gauge;lon_gauge;gravelius_frac;perimeter_m;aspect_deg;grass_frac;wetland_frac;water_frac;urban_frac;shrubs_frac;crops_frac;snowice_frac
06AF005;WATERHEN RIVER NEAR GOODSOIL;54.86255711;-109.6646276;7760;629.9324109;0.96742887;0.25048408;54.44583;-109.2225;2.106806583;656.8060509;222.4090799;0.000840763;0.016419065;0.324529755;0.00867619;0.358991177;0.040058973;0
06AG001;BEAVER RIVER BELOW WATERHEN RIVER;54.37635926;-109.468614;45000;592.1907665;1.2011569;0.25407639;54.81917;-107.8106;3.045552404;2277.021898;77.46979204;0.000543306;0.011388567;0.176661152;0.027379969;0.188828006;0.341122605;0
06AG002;DORE RIVER NEAR THE MOUTH;54.65701605;-107.3623165;2960;477.4291953;0.73867428;0.20979882;54.93069;-107.7441;2.04130066;395.3430143;294.2722651;0.000463063;0.080203292;0.522310462;0.00558979;0.181634572;0;0
06BA002;DILLON RIVER BELOW DILLON LAKE;55.66981849;-109.7908382;2330;590.1781743;1.22888376;0.38356787;55.71444;-109.3968;1.899287001;328.7467217;33.43064821;3.04E-05;0.029571406;0.158614569;0.001590642;0.426625083;0;0
06BB003;CHURCHILL RIVER NEAR PATUANAK;54.95853734;-109.0670253;78700;543.6469552;1.06733414;0.21511926;55.92317;-107.7257;2.910732394;2879.126088;88.95386505;0.001684968;0.044940374;0.259594822;0.018276589;0.256344191;0.204039797;0
06BB004;KEELEY RIVER AT OUTLET OF KEELEY LAKE;54.82428979;-108.3481216;1020;536.5201548;1.54065451;0.38959605;54.91833;-108.0536;2.064816654;228.1085556;110.4077916;0.001269708;0.02030256;0.247718461;0.01526414;0.325849077;0;0
06BB005;CANOE RIVER NEAR BEAUVAL;55.08896596;-108.3467628;4730;488.5334763;0.98661937;0.31759422;55.39683;-108.0188;1.938710524;472.2549049;88.90521845;0.000390455;0.083896038;0.255075229;0.007783696;0.335260362;0;0
06BC001;MUDJATIK RIVER NEAR FORCIER LAKE;56.74328417;-107.1628777;5940;502.476347;1.85539529;0.00637066;56.09167;-107.5917;2.753440168;748.2474675;247.1744579;0.322919164;0.171448071;0.207986128;0;0.291275972;0;0
06BD001;HAULTAIN RIVER ABOVE NORBERT RIVER;56.63065642;-106.323549;3680;530.0031259;2.07125438;0.00122143;56.24522;-106.5634;2.136423858;468.5204134;218.826527;0.010268189;0.210499362;0.259547945;0.002487075;0.515975995;0;0
06CD002;CHURCHILL RIVER ABOVE OTTER RAPIDS;55.28813549;-108.1380146;119000;521.1499852;1.35570959;0.16888716;55.64769;-104.736;3.088251619;3748.643497;96.00903275;0.034028922;0.076293533;0.292139296;0.013157208;0.27614288;0.139351001;0
06CE001;FOSTER RIVER ABOVE CHURCHILL RIVER;56.37569372;-105.5333927;4540;512.5164175;2.39467134;0.01753651;55.825;-105.7556;2.303859838;546.2682839;206.8706212;0.189182781;0.076286903;0.397363797;0;0.319630012;0;0
06DA002;COCHRANE RIVER NEAR BROCHET;58.15399516;-103.323476;28400;436.5187244;1.40492054;0.00203015;58.00431;-101.3955;3.723611181;2232.985548;202.1356965;0.113291848;0.227214446;0.652853223;0.002654356;0.001955972;0;0
06DA004;GEIKIE RIVER BELOW WHEELER RIVER;57.31970754;-105.2210493;7730;513.3672354;1.79998523;4.32E-04;57.58417;-104.1854;2.632740107;821.4604811;177.9109416;0.20472463;0.144084292;0.392343312;0.003666092;0.254749353;0;0
06DC001;WATHAMAN RIVER BELOW WATHAMAN LAKE;56.85594357;-104.2978172;10200;446.5564584;2.15997355;0.02254507;57.08933;-103.7095;2.625576882;937.3819725;174.3616901;0.223455848;0.078808024;0.326816433;0.000897787;0.34747684;0;0
06EA007;PAGATO RIVER AT OUTLET OF PAGATO LAKE;56.28272368;-102.5196859;961;378.3597163;1.65880129;0.0470593;56.11194;-102.5097;1.956661129;212.019525;103.360997;0.059481355;0.114035673;0.574292935;0;0.205130735;0;0
06FA001;GAUER RIVER BELOW THORSTEINSON LAKE;56.85274287;-97.9168752;5970;280.6394898;1.15258619;0.02329092;57.30206;-97.52494;2.06288653;559.0285993;281.2883817;0.008474172;0.06306136;0.279072846;0;0.626100702;0;0
06FB002;LITTLE BEAVER RIVER NEAR THE MOUTH;57.58382749;-96.36404311;4270;236.9815306;0.73657477;3.61E-04;57.65328;-95.66386;1.763506908;407.8074991;137.4737935;0.001255305;0.574123232;0.424180075;0;8.06E-05;0;0
06FC001;LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE;56.71639996;-96.65071451;5810;236.4489393;0.78294871;0.01470058;56.95292;-95.73925;2.228643531;619.2139695;127.1871027;0.001590439;0.312715162;0.199686992;0;0.471306831;0;0
06FD002;DEER RIVER NORTH OF BELCHER;57.62770942;-94.70653967;1890;163.0256022;0.54661838;7.48E-04;58.01353;-94.19806;2.354246452;366.2092601;76.55519809;0.000130362;0.541256822;0.113156933;0;0.344707892;0;0
06GA001;SOUTH SEAL RIVER ABOVE FOX LAKE;57.91242454;-99.74114569;13000;346.1485016;0.94801342;6.04E-04;58.14306;-98.22778;2.6287837;1062.786824;156.579024;0.082052951;0.556568077;0.359269693;0.001384308;0.000121149;0;0
06GB001;NORTH SEAL RIVER BELOW STONY LAKE;58.91238528;-99.80232838;18500;323.2863789;1.17073692;1.82E-04;58.84444;-98.28889;2.476433125;1199.209217;175.2309142;0.067018523;0.359055184;0.506599875;0.000558885;0.066585312;0;0
07010350;Meramec River at Cook Station, MO;37.6544547;-91.40843842;515.187319;367.5263844;2.8295388;0.05211143;37.8291472;-91.4374833;2.146070033;177.2546569;320.393471;0.002223291;0.011318572;0.008426203;0.150291676;0.002822673;0.772806156;0
07013000;Meramec River near Steelville, MO;37.7609899;-91.52815318;2021.916061;343.5418509;2.49953506;0.02134625;37.9984722;-91.3609444;2.267585839;370.7836246;353.5610544;0.001097494;0.009421045;0.004373913;0.160046684;0.001690408;0.802024206;0
07014000;Huzzah Creek near Steelville, MO;37.78060668;-91.20647096;670.520179;325.9703927;3.39365576;0.05847881;37.97476757;-91.2045842;2.062485851;193.2324211;3.498326234;0.005226976;0.006170287;0.002455193;0.205596547;0.075497177;0.646575006;0
07014500;Meramec River near Sullivan, MO;37.8194743;-91.35354289;3818.599475;326.1813236;3.02087566;0.057264;38.15852778;-91.1084722;2.154902503;485.8518385;347.2522868;0.003799393;0.010798365;0.006835623;0.17651792;0.032055432;0.712729262;0
07016000;Bourbeuse River near Spring Bluff, MO;38.18784161;-91.50413797;1574.039648;284.401459;2.11353956;0.02979537;38.31116017;-91.2793159;2.084742227;301.1564018;51.31630731;0.001660446;0.010581638;0.008556734;0.144331565;0.000570778;0.804503466;0
07016500;Bourbeuse River at Union, MO;38.22719228;-91.41784095;2091.815848;271.12568;2.24435619;0.0269;38.44413889;-90.9954722;2.295977067;380.1247828;52.66611325;0.00178068;0.012529351;0.00895706;0.161548039;0.000666761;0.787618112;0
07018000;Big River near De Soto, MO;37.89954237;-90.70325042;1858.816558;288.6336117;3.04872006;0.25674746;38.12253056;-90.6757389;2.021827212;318.1274057;25.16595261;0.01297804;0.010218265;0.014363953;0.186014997;0.009126942;0.510550348;0
07018100;Big River near Richwoods, MO;37.90470801;-90.70292269;1902.827535;287.2176952;3.04760242;0.25584696;38.1596111;-90.7060556;2.056104411;327.1089693;24.76764976;0.012844963;0.010599878;0.014562573;0.186115459;0.009033354;0.51099681;0
07018500;Big River at Byrnesville, MO;37.973379;-90.69890724;2374.003877;271.4054094;3.02641398;0.22814544;38.3917222;-90.6378056;2.419716295;428.8698566;30.98653731;0.011102566;0.013973358;0.017694048;0.197620959;0.007680519;0.523783113;0
07019000;Meramec River near Eureka, MO;38.01761651;-91.13298056;9806.681228;285.1538819;2.95926056;0.09163257;38.5047344;-90.59087249;2.334033248;839.7386526;16.38411669;0.006196186;0.014358552;0.013398358;0.188727521;0.013117597;0.672569213;0
07021000;Castor River at Zalma, MO;37.33226983;-90.22045256;1095.096663;215.3790711;3.19809183;0.01711508;37.14663889;-90.0755;2.654866649;320.0627408;148.5578327;0.008811354;0.03686324;0.009999959;0.135500885;0.055951069;0.735758416;0
07023000;MAYFIELD CREEK AT LOVELACEVILLE, KY;36.77373765;-88.6405678;548.842772;144.5533537;0.88453857;0.2162222;36.952555;-88.8250565;2.91134366;244.3822595;25.51693373;0.000784462;0.019854883;0.001931376;0.084864821;0.000115712;0.676226551;0
07024500;SOUTH FORK OBION RIVER NEAR GREENFIELD, TN;36.05082456;-88.51803205;991.541423;135.6187303;1.46203781;0.41031697;36.1181209;-88.8108946;2.331004268;268.8359367;332.485835;0.000683731;0.080793581;0.002711314;0.071646318;0.00626596;0.427582123;0
07025000;RUTHERFORD FORK OBION RIVER NEAR BRADFORD, TN;35.92201609;-88.66742324;528.131724;143.2721846;1.3999987;0.44501488;36.0609002;-88.8889525;2.665550722;222.8639948;335.3598202;0.000305335;0.027844052;0.005027374;0.089308665;0.003268148;0.42923155;0
07025400;NORTH FORK OBION RIVER NEAR MARTIN, TENN (CE);36.43720538;-88.56206816;963.063732;142.9885374;1.2677994;0.40318904;36.4053095;-88.854768;2.317602034;262.0351122;287.6713724;0.000132812;0.077652865;0.002160144;0.044572004;0.002855452;0.469437679;0
07025500;NORTH FORK OBION RIVER NEAR UNION CITY, TN;36.43734132;-88.59949127;1100.274425;139.4817608;1.22839853;0.36805299;36.39978596;-88.9953418;2.466409008;299.4581942;269.4605679;0.00013902;0.08501295;0.002472874;0.047472445;0.002640541;0.494209177;0
07026000;OBION RIVER AT OBION, TN;36.22434633;-88.69016602;4794.607612;129.5788751;1.18616217;0.30191572;36.25117909;-89.1925686;2.362875374;593.0677388;301.2646461;0.000328804;0.08433791;0.003859527;0.074965418;0.003363966;0.531228659;0
07026040;OBION RIVER AT HWY 51 NEAR OBION, TN;36.22516331;-88.69697543;4854.151875;129.2948759;1.1862293;0.30044879;36.2408294;-89.217644;2.408991268;608.5052883;295.7077676;0.00032745;0.085389691;0.00385233;0.07486172;0.003354087;0.531765937;0
07026300;OBION RIVER NEAR BOGOTA, TN (CE);36.2224951;-88.74920353;5263.195073;126.2818871;1.15725129;0.27769386;36.13673665;-89.4289623;2.403882248;638.8680802;296.4784275;0.000295173;0.086114626;0.003825381;0.073549955;0.003159103;0.555361896;0
07027010;RUNNING REELFOOT BAYOU NEAR OWL CITY, TN;36.4546879;-89.28192438;639.453607;107.4391019;0.93363597;0.18343515;36.33145524;-89.4006286;2.204616903;203.2758048;260.7955939;0.000120343;0.150806651;0.066061177;0.050623305;0.003281822;0.545671549;0
07027500;SOUTH FORK FORKED DEER RIVER AT JACKSON, TN;35.50538726;-88.63825582;1281.496095;147.3566274;1.50949485;0.03976579;35.593962;-88.8145023;2.033390434;267.4166539;297.0734943;0.000148315;0.118158206;0.00973767;0.129693101;0.120390404;0.582106517;0
07027720;SOUTH FORK FORKED DEER RIVER NEAR OWL CITY, TN;35.55136903;-88.77160298;1858.816558;137.8483794;1.34393103;0.02486862;35.71876687;-89.2122764;2.646201608;433.6725913;318.1356411;0.000136509;0.125683487;0.008153488;0.132102833;0.079988695;0.629066369;0
07027800;SOUTH FORK FORKED DEER RIVER NEAR GATES, TN;35.57838466;-88.86565936;2412.837092;131.3588428;1.25747841;0.01901441;35.8175749;-89.3559048;2.865089426;516.7402667;334.0009295;0.000104107;0.123602536;0.00698876;0.118241296;0.061830564;0.670218331;0
07028000;SOUTH FORK FORKED DEER RIVER AT CHESTNUT BLUFF, TN;35.58820478;-88.88306571;2596.647643;129.933889;1.23856649;0.01794046;35.86201858;-89.3478492;2.847767588;524.64148;327.6315957;9.82E-05;0.120212367;0.006652277;0.114825687;0.058338348;0.68193263;0
07028100;S FK FORKED DEER RIVER NEAR HALLS, TENN (CE);35.60119469;-88.90792475;2638.069739;128.6954372;1.22858181;0.01689268;35.9292399;-89.3903502;2.959522131;558.507101;337.2010864;0.000119447;0.11759946;0.006445487;0.114506389;0.054931183;0.689505355;0
07028960;MIDDLE FORK FORKED DEER RIVER NEAR FAIRVIEW;35.75617684;-88.65683271;546.253891;149.9928226;1.45695871;0.47710396;35.74423586;-88.8464482;2.158245419;185.0159549;290.3720032;0.000261805;0.034459662;0.003717971;0.101313445;0.004370784;0.378772372;0
07029000;MIDDLE FORK FORKED DEER RIVER NEAR ALAMO, TN;35.76969317;-88.78249978;955.297089;135.6794316;1.22752277;0.32099054;35.8506268;-89.0667323;2.455079201;278.3110485;307.0119434;0.000147852;0.041135622;0.003999697;0.124053;0.003041536;0.506631758;0
07029100;NORTH FORK FORKED DEER RIVER AT DYERSBURG, TN;35.89323085;-88.99344605;2430.959259;116.3537107;1.02997569;0.17007511;36.0303493;-89.387017;2.563082115;463.4406328;311.2822446;6.23E-05;0.086305113;0.005362315;0.099974074;0.001541363;0.636679729;0
07029300;TUSCUMBIA RIVER CANAL NR CORINTH, MS;34.82671424;-88.54873129;717.120037;149.6653776;1.20851304;0.07979489;34.932311;-88.6000503;2.162434117;213.8516247;141.0831533;9.68E-05;0.131186048;0.019171126;0.167853067;0.146187902;0.455710219;0
07029400;HATCHIE RIVER AT POCAHONTAS TENN (CE);34.88790169;-88.65966277;2166.893397;154.9384142;1.78800401;0.08480117;35.05575957;-88.7993333;2.508626168;430.2867444;170.056847;0.0002205;0.140485816;0.016575412;0.130792248;0.234830977;0.39229388;0
07029500;HATCHIE RIVER AT BOLIVAR, TN;34.98663461;-88.75881769;3831.54388;152.1111706;1.76335764;0.09304352;35.27532938;-88.9766303;2.30518806;522.737795;138.4277375;0.00053726;0.157693861;0.017565502;0.115067033;0.232821617;0.383271208;0
07030000;HATCHIE RIVER NEAR STANTON, TENN.;35.0976606;-88.84316363;5113.039975;145.7917562;1.62420736;0.07215644;35.52285789;-89.3492375;2.603700505;685.4403687;147.44285;0.000386765;0.177098499;0.015532928;0.10347509;0.195191415;0.436158864;0
07030050;HATCHIE RIVER AT RIALTO, TN;35.15879332;-88.92832232;5975.137348;139.3248428;1.52130049;0.05781159;35.63733496;-89.609455;2.81543372;801.0079862;182.4527889;0.000307806;0.177011143;0.013697811;0.095599818;0.16201443;0.493557407;0
07030240;LOOSAHATCHIE RIVER NEAR ARLINGTON, TN;35.26721953;-89.41283023;678.286822;120.3587625;1.12788355;0.01552853;35.3109497;-89.6395599;2.40971524;230.6808274;326.9506637;0.000647232;0.077622546;0.004855915;0.098447985;0.136720178;0.66617761;0
07030280;LOOSAHATCHIE RIVER AT BRUNSWICK, TN;35.30822107;-89.51573001;1307.384905;111.8995791;1.05882292;0.01072558;35.28119795;-89.7656386;2.509931005;333.5936876;327.8605538;0.000888925;0.075207757;0.005951789;0.117095854;0.10051957;0.689610519;0
07030392;WOLF RIVER AT LAGRANGE, TN;34.93117454;-89.16895859;543.66501;165.5665005;1.50713499;0.07097046;35.03258978;-89.246736;1.971463819;169.237959;326.1077637;3.31E-05;0.119343379;0.009704349;0.064322666;0.264674349;0.470951721;0
07030500;WOLF RIVER AT ROSSVILLE, TN;35.00508209;-89.27042854;1302.207143;151.2022954;1.29801702;0.04204832;35.05425748;-89.5411896;2.214851007;294.3546186;318.8932842;9.76E-05;0.138897651;0.008247327;0.068275993;0.220465742;0.521967358;0
07031650;WOLF RIVER AT GERMANTOWN, TN;35.03504393;-89.37037631;1809.627819;139.8484918;1.23164851;0.03340679;35.11647925;-89.8014742;2.551858801;399.0936415;319.0607325;0.00031323;0.130990177;0.009461781;0.141661626;0.184631355;0.499535038;0
07031700;WOLF RIVER AT RALEIGH, TN;35.04827566;-89.4155056;1996.027251;135.4069497;1.20370328;0.03054488;35.201683;-89.9229016;2.679870749;440.731313;311.4618401;0.000390801;0.118192015;0.009537631;0.233278413;0.162957418;0.445098838;0
07031740;WOLF RIVER AT HOLLYWOOD ST AT MEMPHIS, TN;35.05065467;-89.4256264;2040.038228;134.4260252;1.19574894;0.0298158;35.1878666;-89.9756447;2.698962736;448.2334691;312.9012402;0.000381023;0.115686104;0.009773032;0.251007117;0.15900705;0.434329876;0
07034000;St. Francis River near Roselle, MO;37.72227948;-90.47897088;605.798154;309.2976212;2.91066319;0.09555808;37.5961222;-90.4986472;2.184993601;198.1748696;146.1863915;0.006529814;0.017042707;0.014915055;0.192437881;0.001321723;0.672194741;0
07035800;St. Francis River near Mill Creek, MO;37.64977073;-90.44881029;1307.384905;299.359406;3.4445868;0.08184604;37.50241667;-90.4578889;2.026376363;266.7715074;165.3859445;0.007156393;0.020432098;0.015060279;0.173690031;0.008189853;0.693625308;0
07036100;St. Francis River near Saco, MO;37.60258599;-90.45193372;1719.016984;293.7820315;3.9050238;0.10582121;37.3845;-90.4738611;1.949219976;293.5279459;161.8350795;0.007392292;0.023916145;0.014637918;0.171789088;0.011647204;0.664796142;0
07037500;St. Francis River near Patterson, MO;37.52796713;-90.49229019;2474.970236;278.0682688;4.15152287;0.12331156;37.19452778;-90.5033056;2.063964258;372.4696857;161.6168823;0.009678228;0.030812877;0.015866654;0.171790178;0.018137049;0.630403449;0
07039500;St. Francis River at Wappapello, MO;37.40749574;-90.48348234;3394.022991;250.4691589;3.952858;0.1188713;36.9281111;-90.2652778;2.447638871;517.089425;153.3143162;0.009494738;0.036955745;0.052340932;0.170222136;0.018685523;0.593429622;0
07040100;St. Francis River at St. Francis, AR;37.26054899;-90.38920945;4582.31937;217.4280297;3.20473649;0.06070801;36.45555556;-90.1377778;3.614255626;871.267938;176.2177302;0.006087699;0.041280394;0.033393393;0.116307995;0.009247752;0.732974761;0
07040450;St. Francis River at Lake City, AR;36.99750312;-90.37095679;6135.64797;185.138695;2.54438346;0.03740159;35.8208333;-90.4325;4.437515838;1234.499682;153.9857753;0.003731659;0.065160244;0.026523307;0.104071671;0.005529085;0.757582444;0
07046600;Right hand chute of Little River @ Rivervale, AR;36.58379379;-89.85605197;5462.53891;90.9832466;0.38008514;0.00211079;35.67194444;-90.3380556;3.846554965;1061.309818;182.2967629;0.000212921;0.047856199;0.008285347;0.064611436;4.10E-05;0.876882313;0
07047500;ST FRANCIS RIVER AT MARKED TREE, ARK.;36.67669216;-90.1317437;13327.55939;129.6528728;1.29183953;0.01248204;35.5223041;-90.424269;3.43641498;1441.957002;166.8393455;0.001243076;0.057197069;0.013355689;0.078915191;0.001700368;0.835106572;0
07047882;Straight Slough near Birdeye, AR;35.71368563;-90.58008072;1185.707498;75.18649936;0.48051593;0.00384406;35.36258529;-90.6573316;2.306584474;291.490358;115.3924032;0.0017302;0.022923697;0.009112887;0.124450418;0.000124002;0.837814738;0
07047902;ST FRANCIS RIVER AT LATITUDE OF WITTSBURG, ARK.;36.51577379;-90.1435897;16763.00448;120.599839;1.1201306;0.01029363;35.2167552;-90.6334413;3.581595875;1624.586968;174.1027264;0.001025713;0.053241505;0.013095983;0.076168345;0.001399361;0.844775466;0
07047904;Clark Corner Cut-Off near Colt, AR;35.64894558;-90.59135239;1423.88455;75.59597742;0.55857127;0.00831895;35.145;-90.6558333;2.832888411;392.5721685;113.2675655;0.001816879;0.040842082;0.015249977;0.114538805;0.000969619;0.818263692;0
07047942;LAnguille River near Colt, AR;35.44077587;-90.822157;1385.051335;76.93535512;0.39413019;0.01417517;35.1447222;-90.8780556;2.503037566;342.9669826;261.3865154;0.001062231;0.071276874;0.024591027;0.062675106;0.000294328;0.825925267;0
07047950;LAnguille River at Palestine, AR;35.34358428;-90.86577783;2034.860466;73.65514663;0.39562858;0.01224048;34.97277778;-90.8855556;2.678364515;448.2324712;257.4815186;0.000948828;0.105626324;0.018461706;0.061663652;0.000254192;0.800804817;0
07048600;White River near Fayetteville, AR;35.89187798;-93.98426924;1035.5524;522.4301567;7.07660703;0.01388686;36.07305556;-94.0811111;2.533438907;298.5437424;352.2007497;0.007993295;0.0220263;0.007143262;0.221760255;0.003045207;0.724144822;0
07049000;War Eagle Creek near Hindsville, AR;36.04260398;-93.71195449;680.875703;495.4865541;5.33608523;0.00356289;36.2;-93.855;2.236008612;214.5808262;311.2308265;0.001667332;0.006051212;0.000618117;0.116710093;0.002184015;0.869206337;0
07050000;WHITE RIVER AT BEAVER, ARK.;36.07730228;-93.89679651;3205.034678;470.2452196;5.55253172;0.01104043;36.47229276;-93.7654721;2.378599646;495.053373;322.4655223;0.007128518;0.009194434;0.094677417;0.154018798;0.002347294;0.721593109;0
07050500;Kings River near Berryville, AR;36.17549024;-93.54107494;1364.340287;489.1052376;6.23783441;0.01203346;36.4272222;-93.6208333;2.394010095;324.3679733;320.9167513;0.003392247;0.007037306;0.001189462;0.135888812;0.001889877;0.838568832;0
07050700;James River near Springfield, MO;37.21252267;-92.98418267;636.864726;446.1059269;2.02050356;0.01024417;37.1499722;-93.2033889;2.249865783;206.7876434;263.9620187;0.003174618;0.005590763;0.000500879;0.134469295;0.003933092;0.842087186;0
07052250;James River near Boaz, MO;37.16725918;-93.14708518;1196.063022;419.5627822;1.75531976;0.00785792;37.0065833;-93.3646667;2.526701576;318.4123865;250.1729471;0.004599394;0.005178287;0.0018732;0.32479916;0.004282961;0.65140908;0
07052345;Finley Creek below Riverdale, MO;37.06117203;-93.02024487;675.697941;433.3098916;2.26038156;0.00678062;36.97488889;-93.3278889;2.682898313;253.2639701;238.823433;0.002067311;0.00438409;0.000331261;0.135503976;0.003472102;0.847460642;0
07052500;James River at Galena, MO;37.0724174;-93.20637173;2555.225547;414.1116183;2.09224895;0.00654965;36.80538889;-93.4615833;2.397263266;443.1555709;230.9264963;0.003074338;0.005310127;0.001462179;0.215582488;0.005098299;0.762922915;0
07052820;Flat Creek below Jenkins, MO;36.75449528;-93.79483678;709.353394;422.6799523;3.00592242;0.00240946;36.7506175;-93.6185264;2.062159875;200.8827063;100.8157239;0.00177062;0.002736613;0.000587996;0.101842682;0.002663666;0.887988965;0
07053500;White River near Branson, MO;36.4925466;-93.57432724;10412.47938;432.1106052;4.41752784;0.01232123;36.597563;-93.2951829;2.822686057;1052.363407;298.2431172;0.004417048;0.005870696;0.058823964;0.166815839;0.003752691;0.747998534;0
07054080;Beaver Creek at Bradleyville, MO;36.90687609;-92.78125156;771.486538;373.452642;3.64294832;0.02885562;36.77963889;-92.9072778;1.965224399;199.3897413;197.8377348;0.002175897;0.005510221;0.000320362;0.097843581;0.009239231;0.856055092;0
07055000;White River near Flippin, AR;36.54740659;-93.34488657;15742.98536;393.2152459;4.45961228;0.02952809;36.3097904;-92.5579408;2.399023743;1099.149038;205.0418804;0.005870887;0.005606055;0.071170434;0.160716696;0.008018998;0.719088839;0
07055607;Crooked Creek at Kelly Crossing at Yellville, AR;36.20373071;-92.93687548;1030.374638;342.1518071;3.79749852;0.01023036;36.23027778;-92.7094444;2.124353483;251.03411;87.86828977;0.001984561;0.004161917;5.51E-05;0.113669296;0.002379331;0.867519452;0
07055608;Crooked Creek at Yellville;36.20387975;-92.93483058;1051.085686;341.111626;3.80841978;0.01061946;36.22305556;-92.6797222;2.140233341;254.0328306;87.2719192;0.002211754;0.00432014;5.47E-05;0.114283065;0.002383526;0.866127333;0
07056000;Buffalo River near St. Joe, AR;35.93052007;-93.11573855;2146.182349;457.1245652;8.49280684;0.03822709;35.98305556;-92.7472222;2.267750561;385.1769113;68.31758455;0.002577436;0.007252538;0.004885668;0.203516188;0.006332977;0.737208106;0
07056700;Buffalo River near Harriet, AR;35.93871603;-93.02233278;2770.10267;426.0432492;7.98328058;0.03349383;36.06777778;-92.5775;2.52775799;488.281001;65.43323663;0.003123334;0.006427781;0.005640113;0.176936535;0.005664033;0.768714376;0
07057000;Buffalo River near Rush, AR;35.94174784;-93.01204629;2837.413576;422.6310205;7.97696696;0.03413545;36.11729369;-92.554607;2.577627947;503.4215142;64.16847743;0.00322256;0.006418053;0.006646423;0.178492586;0.005687268;0.76539766;0
07057370;White River near Norfork, AR;36.4241579;-93.22923558;20814.60324;386.7247438;4.97795155;0.03197517;36.2236111;-92.3;2.417992447;1275.936258;159.3515962;0.005440496;0.005401855;0.059533383;0.159595525;0.007183153;0.730870422;0
07057500;North Fork River near Tecumseh, MO;36.85727898;-92.10892175;1452.362241;331.323272;3.02876509;0.02579956;36.62302778;-92.2481389;1.992095579;277.5297705;213.4599011;0.002223475;0.004128767;0.001890049;0.107159324;0.005839719;0.852959109;0
07058000;Bryant Creek near Tecumseh, MO;36.88957285;-92.43206274;1475.66217;332.5618332;4.13269332;0.02461186;36.6272222;-92.3060556;2.085567081;292.3452561;156.3878394;0.001844043;0.006313274;0.000808348;0.119985232;0.005883839;0.840553407;0
07060500;White River at Calico Rock, AR;36.47451109;-93.03918094;25837.03238;369.0048337;4.73807183;0.0412765;36.11666667;-92.1430556;2.374554588;1394.841299;175.6150521;0.005060677;0.005330622;0.0582151;0.151470611;0.006563001;0.73208349;0
07061000;White River at Batesville, AR;36.42246918;-92.93341747;28658.91267;353.0378721;4.77212606;0.06963044;35.76027778;-91.6411111;2.610943733;1615.50185;171.3463372;0.005042046;0.00517394;0.054357456;0.149169603;0.006541235;0.710085279;0
07061500;Black River near Annapolis, MO;37.5282132;-90.96898449;1253.018404;337.2787851;5.52709684;0.45728107;37.33813889;-90.78875;2.247525377;291.8545901;137.8288431;0.03773599;0.024899781;0.017027852;0.156076204;0.123741201;0.183237905;0
07062500;Black River at Leeper, MO;37.38336214;-90.9378243;2555.225547;297.9260105;4.74390484;0.31496137;37.0587222;-90.687;2.251102597;415.3416231;132.6579144;0.031019931;0.027889569;0.030268644;0.18413963;0.090786366;0.320934491;0
07063000;Black River at Poplar Bluff, MO;37.29324279;-90.86757631;3223.156845;272.7053322;4.42549924;0.27306335;36.7595833;-90.3881111;2.924216043;605.7207236;127.3628573;0.02447686;0.044481501;0.027896962;0.1906768;0.073266276;0.366138254;0
07064000;Black River near Corning, AR;37.13209982;-90.74603749;4530.54175;230.615193;3.45294385;0.13764191;36.40194444;-90.5413889;3.144807088;770.8759937;133.69182;0.010125945;0.073446282;0.015210657;0.132683633;0.030580926;0.600310643;0
07064533;Current River above Akers, MO;37.3790505;-91.72742182;763.719895;370.0655739;3.18624328;0.12209789;37.37569444;-91.5528056;2.035254447;204.8178881;80.55542665;0.001765656;0.005819325;0.000466237;0.1321522;0.010965196;0.726733494;0
07065495;Jacks Fork at Alley Spring, MO;37.08453118;-91.73123257;771.486538;357.7559313;3.2430998;0.05689384;37.14816667;-91.4430833;2.291913611;235.6343264;107.6363288;0.002696219;0.02144519;0.002294398;0.146532083;0.019982561;0.750155706;0
07066000;Jacks Fork at Eminence, MO;37.09296063;-91.65684306;1030.374638;342.7817172;3.53421748;0.11845963;37.1540833;-91.3581667;2.389282597;282.8211277;104.0472473;0.002594445;0.020822342;0.002344016;0.152424487;0.021690496;0.681664585;0
07066500;Current River near Eminence, MO;37.26486755;-91.57329778;3293.056632;344.5021849;3.89529409;0.17197165;37.18393686;-91.2584654;2.088033226;438.8304971;111.54313;0.002408253;0.01384014;0.002365398;0.137971799;0.024173469;0.647269287;0
07067000;Current River at Van Buren, MO;37.2216335;-91.47726935;4315.664627;324.9313018;4.10360606;0.19679542;36.99138889;-91.0135;2.210804633;530.5835614;112.3843341;0.002625262;0.015133449;0.005121456;0.152337185;0.025702104;0.602285119;0
07068000;Current River at Doniphan, MO;37.14948777;-91.38711887;5276.139478;303.2691802;4.10212633;0.22236099;36.62200294;-90.8476225;2.547932238;677.5043779;115.8794776;0.002846607;0.022473291;0.0083693;0.158075768;0.026311524;0.559562517;0
07068510;Little Black River below Fairdealing, MO;36.76262894;-90.72613327;502.242914;175.9977454;2.30476607;0.19231907;36.63172367;-90.5753925;2.293879909;187.8619233;145.1377053;0.000829864;0.067861189;0.01347987;0.120193106;0.016496244;0.588820656;0
